filename,width,height,class,xmin,ymin,xmax,ymax
smallscratches_original_26-jpg_518f9883-241b-48b3-9ac7-7a6f953a8cc0_jpg.rf.01df07c62928becbee28c370d028f736.jpg,640,640,scratch,243,209,486,306
smallscratches_original_26-jpg_65eafdd6-ec3a-4945-876c-98ae25bdc40d_jpg.rf.0d75706b61e9401b2e8333d1b9db0cb2.jpg,640,640,scratch,152,330,402,413
smallscratches_original_26-jpg_65eafdd6-ec3a-4945-876c-98ae25bdc40d_jpg.rf.0d75706b61e9401b2e8333d1b9db0cb2.jpg,640,640,scratch,26,447,314,513
smallscratches_original_26-jpg_65eafdd6-ec3a-4945-876c-98ae25bdc40d_jpg.rf.0d75706b61e9401b2e8333d1b9db0cb2.jpg,640,640,scratch,329,469,523,528
smallscratches_original_26-jpg_78230c26-1dcc-43d4-86ac-cfc5ad947354_jpg.rf.66b7f4001441e94e50a9c2ba79d9148c.jpg,640,640,scratch,163,149,314,182
smallscratches_original_26-jpg_78230c26-1dcc-43d4-86ac-cfc5ad947354_jpg.rf.66b7f4001441e94e50a9c2ba79d9148c.jpg,640,640,scratch,326,132,607,196
smallscratches_original_26-jpg_9ab5c699-ccf9-4ac8-a15f-8db212ed9365_jpg.rf.8051314bf1767c1b8829a2a5e6b6af6f.jpg,640,640,scratch,1,1,292,107
smallscratches_original_26-jpg_a059fe2b-27f8-4237-9129-bfa779ba7fa5_jpg.rf.32f3a196b75fc96d8351234c857a9aae.jpg,640,640,scratch,1,34,311,107
smallscratches_original_26-jpg_a11276b8-79a8-4501-8efc-a77433ef5008_jpg.rf.9239eecbf85e343d048f50a5d245d0a6.jpg,640,640,scratch,10,36,322,115
smallscratches_original_26-jpg_a11276b8-79a8-4501-8efc-a77433ef5008_jpg.rf.9239eecbf85e343d048f50a5d245d0a6.jpg,640,640,scratch,346,63,607,131
smallscratches_original_26-jpg_a11832d1-8d4c-46e6-be06-066d143795cc_jpg.rf.105501e7e391ea086240c7b13b33f6d7.jpg,640,640,scratch,43,452,317,509
smallscratches_original_26-jpg_a11832d1-8d4c-46e6-be06-066d143795cc_jpg.rf.105501e7e391ea086240c7b13b33f6d7.jpg,640,640,scratch,335,466,502,487
smallscratches_original_26-jpg_a11832d1-8d4c-46e6-be06-066d143795cc_jpg.rf.105501e7e391ea086240c7b13b33f6d7.jpg,640,640,scratch,167,343,398,402
smallscratches_original_26-jpg_a75dffc7-2033-43ff-80af-4c23fc2afe9a_jpg.rf.9bc678f457ffce4eca643aa89ef8b9ae.jpg,640,640,scratch,8,325,91,641
smallscratches_original_26-jpg_b7c1d45a-0b1e-48b9-9b22-9247ed6e29ee_jpg.rf.8108f55d2dab072c778e5995f5df597f.jpg,640,640,scratch,324,73,641,142
smallscratches_original_26-jpg_b7c1d45a-0b1e-48b9-9b22-9247ed6e29ee_jpg.rf.8108f55d2dab072c778e5995f5df597f.jpg,640,640,scratch,61,94,311,141
smallscratches_original_26-jpg_bf801a88-5ab0-446c-857c-5aa0c68329ed_jpg.rf.4bf2a24359e85ed83b6b8e2902a19bdd.jpg,640,640,scratch,320,106,597,162
smallscratches_original_26-jpg_d8b88185-80f3-4cf3-ab48-21d4d60299e7_jpg.rf.8e239bad9d8dcadf997f561dc71aaa6c.jpg,640,640,scratch,1,107,298,216
smallscratches_original_26-jpg_d8b88185-80f3-4cf3-ab48-21d4d60299e7_jpg.rf.8e239bad9d8dcadf997f561dc71aaa6c.jpg,640,640,scratch,307,84,468,146
smallscratches_original_27-jpg_1edc977f-6dc1-4ffb-aeec-7200736609a7_jpg.rf.bc49412061407d33677ee3708bc16d85.jpg,640,640,scratch,155,53,439,641
smallscratches_original_27-jpg_3a83ea66-b83b-4ce2-a206-3a3cbc90e65b_jpg.rf.7f13ab70664f8549145d76abe5266383.jpg,640,640,scratch,155,126,442,423
smallscratches_original_27-jpg_487da299-3e3c-4df2-af6e-83a4b74bbc69_jpg.rf.b27adbcc84a81582039823165945ff37.jpg,640,640,scratch,124,175,428,593
smallscratches_original_27-jpg_5169aecd-4532-4dba-9aa2-23486c1b6efa_jpg.rf.d80a4a95321d3aedc4732bd8a7354f90.jpg,640,640,scratch,152,163,576,623
smallscratches_original_27-jpg_55baf226-5101-4ec2-b3fe-b03184d6bcd8_jpg.rf.948bbe2a76cc41d3efbdbe5940a20c03.jpg,640,640,scratch,216,184,515,487
smallscratches_original_27-jpg_77e06598-173a-4dad-9221-d90e60a47685_jpg.rf.01fa2008ff9b78f233768ab170dd5daf.jpg,640,640,scratch,173,1,499,581
smallscratches_original_27-jpg_96dd3850-eb50-437f-abae-95a06c741680_jpg.rf.dc5bed6d9c55a4906cec3a9fb8d30352.jpg,640,640,scratch,220,129,517,425
smallscratches_original_27-jpg_ac70df71-3efd-4bc4-9168-65e4400d10ab_jpg.rf.78a41c8c070ab364ac0b5c808bc2a669.jpg,640,640,scratch,173,170,607,533
smallscratches_original_27-jpg_c992df90-29f1-4ef1-b8bd-57823c8b7fc4_jpg.rf.3afad4b893e19c0e160b632c150ccd7f.jpg,640,640,scratch,129,206,428,532
smallscratches_original_27-jpg_d535c369-7f9d-4b12-85d3-76dc5ba51b88_jpg.rf.34c7f29ab7c9229b5b867ae7a3a5804b.jpg,640,640,scratch,216,174,521,494
smallscratches_original_27-jpg_e1a00174-f89d-42ae-bb0d-60eb4bf29f0c_jpg.rf.7d0dc7e9e304685f0ff48bf70f62ebf5.jpg,640,640,scratch,106,115,440,516
smallscratches_original_27-jpg_e547ebf6-68b2-4113-8b69-8fe2e820b91c_jpg.rf.4e4468696f0ff049e27eec23b98654dd.jpg,640,640,scratch,115,118,431,498
smallscratches_original_27-jpg_e5aa00f2-d1dc-4aa5-8ac2-39f2f5bbf970_jpg.rf.9b1cefd1a9661b96f9d533ec26402a93.jpg,640,640,scratch,219,201,518,483
smallscratches_original_27-jpg_edfd925b-426b-4984-b7de-668e0f5c689a_jpg.rf.9e78792a5c97a578d0f2d07efc84ca30.jpg,640,640,scratch,210,186,515,591
smallscratches_original_27-jpg_f3443fce-952b-4714-b7d6-d8ac944ac530_jpg.rf.bce2b9ccef3e51077d5325dec2102c54.jpg,640,640,scratch,124,190,429,553
smallscratches_original_27-jpg_f6e8e730-8321-4ca8-a569-04c75470563b_jpg.rf.00ed53400d707483e2a69fd64732d75e.jpg,640,640,scratch,130,61,536,453
smallscratches_original_27-jpg_ff0d8abf-0896-4980-810a-ecac1f2ba615_jpg.rf.bb58fa798b9359c42293a055c380e0b3.jpg,640,640,scratch,119,138,431,458
smallscratches_original_28-jpg_1f7efebd-dc4f-41a6-bf4a-abfb4a1bedb9_jpg.rf.e04674ebf42fc315de26a55c4620b425.jpg,640,640,scratch,7,360,380,641
smallscratches_original_28-jpg_2dcfaac1-a7eb-4a60-b2cb-55dcc36a28a6_jpg.rf.f1be2bf1e219bc56af662d9c8c2c8f93.jpg,640,640,scratch,290,252,627,592
smallscratches_original_28-jpg_2df7d765-d248-4c5c-9453-fd89983fa515_jpg.rf.b50a0e956074520cfa82157d2bb45e88.jpg,640,640,scratch,58,19,366,415
smallscratches_original_28-jpg_4b51214c-a60a-476f-829d-12f8bb9df8be_jpg.rf.1b6960e26bebe350a18d25be862601f9.jpg,640,640,scratch,296,114,628,354
smallscratches_original_28-jpg_4de47501-5290-4c16-9db0-16d30678fab6_jpg.rf.6697ea850ad0a4daaa64620beb016671.jpg,640,640,scratch,301,31,641,364
smallscratches_original_28-jpg_6eeaa471-3458-4c1c-8251-36fe17f4ab40_jpg.rf.8edab95c7b073a6e0b282ea4afbb2764.jpg,640,640,scratch,120,35,387,322
smallscratches_original_28-jpg_71f5314c-01f7-406a-8c93-4fc757431eac_jpg.rf.fd60a1ca76748c362d923f6f259a3496.jpg,640,640,scratch,298,87,636,374
smallscratches_original_28-jpg_84d132f9-830c-4e47-94d5-78de4555ad64_jpg.rf.77f1b527eba16f9167473417ca804754.jpg,640,640,scratch,342,37,641,416
smallscratches_original_3-jpg_14dbc8bd-85ed-4dd4-a9b9-d6c567d528e4_jpg.rf.8e653b0226c060f9d25971dae3ea87b4.jpg,640,640,scratch,247,301,297,426
smallscratches_original_3-jpg_18aeb4e2-32d0-4641-b02b-93c85c86c239_jpg.rf.2e6820b85e17037d3828bd962ef0d08e.jpg,640,640,scratch,313,224,416,319
smallscratches_original_3-jpg_29d1d7fe-9c93-476c-9f81-2ae5f6972c7c_jpg.rf.51d34b8b5a11ab37a0a7484409fd830d.jpg,640,640,scratch,226,241,335,308
smallscratches_original_3-jpg_3bee0cd1-a777-44a9-97ef-48bbfd16d40a_jpg.rf.6b8a011cfc0bcc8828065956c4194c75.jpg,640,640,scratch,309,353,415,437
smallscratches_original_3-jpg_452c6aa9-6a62-43ef-a274-dd205363597b_jpg.rf.4417009b3fb2c28f8cce22019bd9ce7a.jpg,640,640,scratch,314,250,434,292
smallscratches_original_3-jpg_4a8318d0-d95a-4395-b4e2-772a7fce270c_jpg.rf.954f2b62d78e2bbe1e2dc7f9cce08797.jpg,640,640,scratch,312,244,413,297
smallscratches_original_3-jpg_51f3aff5-7788-4b80-b381-1615e48b2717_jpg.rf.05c165539083951e46fef836c2640e4d.jpg,640,640,scratch,173,209,335,278
smallscratches_original_3-jpg_5fb6f4e6-421a-4a49-9bed-76dba1b7afd0_jpg.rf.1686d9de9d2b31f634fa3f7c76f5ab39.jpg,640,640,scratch,222,238,325,291
smallscratches_original_3-jpg_867a0f1a-4a5f-4d85-86f3-db6e76f2cc39_jpg.rf.b9dea1276941e1dd9e80ad5caa05ed04.jpg,640,640,scratch,227,195,328,289
smallscratches_original_3-jpg_8c5f55dd-fd24-4687-8a4a-41d2fb1d0c24_jpg.rf.c1b6de0dc5000ba151a305888e4a9b67.jpg,640,640,scratch,201,235,323,288
smallscratches_original_3-jpg_99a7c5e8-a208-44d4-a298-041e8f040faf_jpg.rf.d08ecf057d05cc93bad3c094e135f031.jpg,640,640,scratch,193,139,336,251
smallscratches_original_3-jpg_9c758272-e73c-4e6c-a981-27dccda17f9b_jpg.rf.3fb15f2e867542e828dffee7083ff94b.jpg,640,640,scratch,224,229,325,296
smallscratches_original_3-jpg_b36048c2-2bd3-4f41-9c57-9d042209dd19_jpg.rf.3486d73796accd3f419ccdd0c7abdb3f.jpg,640,640,scratch,186,213,321,277
smallscratches_original_3-jpg_b92f8e1c-4897-41df-b7f8-d4440ed1bd05_jpg.rf.1ee39ff4c164ac13295f2fc27e3ba744.jpg,640,640,scratch,317,223,414,287
smallscratches_original_3-jpg_cbe4978e-4359-42b9-a9fb-436a4b44e5f0_jpg.rf.b0a21978d92c691d6640c6b15b6ef44f.jpg,640,640,scratch,316,232,438,265
smallscratches_original_3-jpg_cdfef544-4cac-4af3-a4f8-acfedb16f043_jpg.rf.91e87014963d6cd9642b9532be122be8.jpg,640,640,scratch,307,224,444,280
smallscratches_original_3-jpg_e79411bd-da0e-4191-8432-32c86e76a660_jpg.rf.929b59d458ab78ffa04b7dd1a6c31de6.jpg,640,640,scratch,320,244,424,297
smallscratches_original_3-jpg_ecad0d13-8fe4-42e5-aff9-26d0709af67f_jpg.rf.5a6f51719466e01aefa9d33527859164.jpg,640,640,scratch,180,226,327,273
smallscratches_original_3-jpg_fc0ed445-9fc9-431c-9df5-b7baa591e303_jpg.rf.5a269b7d9e7170c6bbac4aaee56d3be6.jpg,640,640,scratch,221,227,296,331
smallscratches_original_4-jpg_0202d2cf-1a68-488e-afda-88a25e8eee47_jpg.rf.ffb70f355174195be38aec4dcb8f9b08.jpg,640,640,scratch,230,4,503,641
smallscratches_original_4-jpg_26e9611a-0bae-44d9-bb14-5cb3957585a2_jpg.rf.8e566753ad02a59fe22eee6f1e29072e.jpg,640,640,scratch,1,264,636,640
smallscratches_original_4-jpg_32a98927-37f6-4a1f-855c-4e435945d550_jpg.rf.eb9e37e33ea67dce338262b269679096.jpg,640,640,scratch,1,295,592,487
smallscratches_original_4-jpg_32f22c9d-e198-4e97-bfc0-dd97d9455132_jpg.rf.bc23895db465afd8bf7850adfbb23771.jpg,640,640,scratch,12,98,632,365
smallscratches_original_4-jpg_429a28c0-7df5-4480-af8b-37e1b6183ff8_jpg.rf.ded088951f419106ba8e8a9a0c1ecaae.jpg,640,640,scratch,1,292,634,523
smallscratches_original_4-jpg_445a321b-d4ff-420e-b885-9118aa2f6ff3_jpg.rf.8bd19edeef6712c0382b9f34d3ff51de.jpg,640,640,scratch,1,279,624,508
smallscratches_original_4-jpg_51d2b4b4-2a58-4703-ae3a-8abe1196ffc3_jpg.rf.95aae0bcf373a409a94f49a3332227a8.jpg,640,640,scratch,1,261,629,524
smallscratches_original_4-jpg_6981c05e-f6a7-4106-95fa-1c1f48c7f0b1_jpg.rf.8e25eb5acadb6de35df6bf51ddc4b0a7.jpg,640,640,scratch,43,244,634,641
smallscratches_original_4-jpg_6e22444f-b78a-4a1b-8fa0-23b605d823e4_jpg.rf.a1990ef4e80203db953a63e747534a30.jpg,640,640,scratch,1,272,638,553
smallscratches_original_4-jpg_7bf032c6-04d7-4183-ad47-5183e13d2e0b_jpg.rf.db0b5c41201e0f95dea53ebd70cb7286.jpg,640,640,scratch,274,27,484,640
smallscratches_original_4-jpg_7dff2e5a-e1b3-4db6-accf-7683b700a883_jpg.rf.a3b66b2ff019076e544fa68f10da4e7f.jpg,640,640,scratch,44,270,640,496
smallscratches_original_4-jpg_868203ca-c8a9-45f2-99a9-de2cd3dc5ed4_jpg.rf.fc444871c0febcab0ab99e6853ed2253.jpg,640,640,scratch,40,298,637,485
smallscratches_original_4-jpg_88435dd2-710b-4783-98a4-6154611423aa_jpg.rf.2f82e8dad37e8021aed09f0bb07a5dcb.jpg,640,640,scratch,4,294,641,534
smallscratches_original_4-jpg_94a2bbe4-bab4-4c51-8a86-93fd00e3f854_jpg.rf.557d88083080154d9f5db3bdb49b7a76.jpg,640,640,scratch,37,267,640,640
smallscratches_original_4-jpg_9738c56e-fc86-4995-aa3a-eb974d7e9c23_jpg.rf.2ccff43438742e77b77c7bf51e8c8f56.jpg,640,640,scratch,2,276,641,466
smallscratches_original_4-jpg_9810acc2-121c-49e1-8533-91082452bf50_jpg.rf.bd5a64a4240b318d19af5841559b6f06.jpg,640,640,scratch,6,278,639,476
smallscratches_original_4-jpg_aa34795a-4554-44f8-ad62-9d552fc99c1f_jpg.rf.74807edc2d5eae0ff95f8a47b5165135.jpg,640,640,scratch,24,283,640,553
smallscratches_original_4-jpg_c609cece-7fa1-4f3c-8587-c03ed29b0c6b_jpg.rf.a00b0c66317a00e5f759eb38b45dcbac.jpg,640,640,scratch,2,274,641,497
smallscratches_original_4-jpg_d78bdc64-26fa-4da1-811f-3e16bb785b18_jpg.rf.3400fc2d74e6c487eb69bc9a129bbce2.jpg,640,640,scratch,6,289,616,508
smallscratches_original_4-jpg_e0aa91f2-9ee5-49cd-8252-8f8e45e09e02_jpg.rf.aa85c91ac8f5fbf1640af190aa8a171c.jpg,640,640,scratch,31,269,637,613
smallscratches_original_4-jpg_e9c3f56c-ad65-4881-9ba6-68728c767246_jpg.rf.84c53086a8756a964b9b366b569f1783.jpg,640,640,scratch,6,155,640,386
smallscratches_original_5-jpg_0a8a8a97-139e-41da-8df6-db322de3b256_jpg.rf.bf05c276b03733dfa2fe590170b98769.jpg,640,640,scratch,269,124,316,518
smallscratches_original_5-jpg_0a8a8a97-139e-41da-8df6-db322de3b256_jpg.rf.bf05c276b03733dfa2fe590170b98769.jpg,640,640,scratch,1,336,578,415
smallscratches_original_5-jpg_0bb0c35f-2881-4c12-9cc9-6a5d6bceb9f5_jpg.rf.73764581d734aff9b6bcf055843e08ce.jpg,640,640,scratch,58,326,637,427
smallscratches_original_5-jpg_0bb0c35f-2881-4c12-9cc9-6a5d6bceb9f5_jpg.rf.73764581d734aff9b6bcf055843e08ce.jpg,640,640,scratch,306,130,396,519
smallscratches_original_5-jpg_1de2628a-4117-4d46-be32-6f7e34607a72_jpg.rf.c6f5ebeb02cae6050322035dd286f5bb.jpg,640,640,scratch,229,76,338,538
smallscratches_original_5-jpg_1de2628a-4117-4d46-be32-6f7e34607a72_jpg.rf.c6f5ebeb02cae6050322035dd286f5bb.jpg,640,640,scratch,7,286,612,487
smallscratches_original_5-jpg_2056456d-c6d6-4426-808b-cff769b7ee6b_jpg.rf.dde4ef502659bf9a4a221ac031c152c0.jpg,640,640,scratch,243,144,333,494
smallscratches_original_5-jpg_2056456d-c6d6-4426-808b-cff769b7ee6b_jpg.rf.dde4ef502659bf9a4a221ac031c152c0.jpg,640,640,scratch,6,287,530,445
smallscratches_original_5-jpg_20cb0e4c-ebb8-4385-b73b-db8e86d1cd9c_jpg.rf.47d36050f2a96a8fdcd185296ce301be.jpg,640,640,scratch,9,259,613,502
smallscratches_original_5-jpg_20cb0e4c-ebb8-4385-b73b-db8e86d1cd9c_jpg.rf.47d36050f2a96a8fdcd185296ce301be.jpg,640,640,scratch,146,61,345,566
smallscratches_original_5-jpg_5c5c4b11-6bbb-4905-8971-d0ce87aa664a_jpg.rf.54fc59b639720eed3d3c0910f1bfced8.jpg,640,640,scratch,244,141,330,476
smallscratches_original_5-jpg_5c5c4b11-6bbb-4905-8971-d0ce87aa664a_jpg.rf.54fc59b639720eed3d3c0910f1bfced8.jpg,640,640,scratch,24,306,545,434
smallscratches_original_5-jpg_7560e782-0a1e-40ab-943d-57d52b13c5d8_jpg.rf.ecbe4e75e62841cd056baa465523922a.jpg,640,640,scratch,316,138,381,472
smallscratches_original_5-jpg_7560e782-0a1e-40ab-943d-57d52b13c5d8_jpg.rf.ecbe4e75e62841cd056baa465523922a.jpg,640,640,scratch,106,298,603,430
smallscratches_original_5-jpg_89cd869c-371a-4e84-a2c1-11d40a2a1602_jpg.rf.d55a04fbe7a9e55ae102a4096ed7ce3b.jpg,640,640,scratch,275,18,456,576
smallscratches_original_5-jpg_89cd869c-371a-4e84-a2c1-11d40a2a1602_jpg.rf.d55a04fbe7a9e55ae102a4096ed7ce3b.jpg,640,640,scratch,1,236,627,561
smallscratches_original_5-jpg_8aec04e4-34b0-4289-8a69-15d3c8d7a91d_jpg.rf.4c571e2beba161c6b52f92ed6374454a.jpg,640,640,scratch,214,49,333,580
smallscratches_original_5-jpg_8aec04e4-34b0-4289-8a69-15d3c8d7a91d_jpg.rf.4c571e2beba161c6b52f92ed6374454a.jpg,640,640,scratch,4,287,629,477
smallscratches_original_5-jpg_94f9be07-47cf-40cf-a8d6-d394e21b5d1b_jpg.rf.acb5fc4b332407eea19036d0ef8ceebc.jpg,640,640,scratch,210,118,351,506
smallscratches_original_5-jpg_94f9be07-47cf-40cf-a8d6-d394e21b5d1b_jpg.rf.acb5fc4b332407eea19036d0ef8ceebc.jpg,640,640,scratch,4,266,550,475
smallscratches_original_5-jpg_9d3179fd-59d2-452d-a892-64d933ed137e_jpg.rf.8055ad36f72ad3d5cb6a782c5c6a6c87.jpg,640,640,scratch,255,90,317,529
smallscratches_original_5-jpg_9d3179fd-59d2-452d-a892-64d933ed137e_jpg.rf.8055ad36f72ad3d5cb6a782c5c6a6c87.jpg,640,640,scratch,4,312,600,454
smallscratches_original_5-jpg_b5610d7d-0596-4495-9125-562cd83a4585_jpg.rf.29dccd34b5344f6cc94439130a23726e.jpg,640,640,scratch,266,132,310,493
smallscratches_original_5-jpg_b5610d7d-0596-4495-9125-562cd83a4585_jpg.rf.29dccd34b5344f6cc94439130a23726e.jpg,640,640,scratch,6,309,562,426
smallscratches_original_5-jpg_bb04709c-28db-4d9a-a018-fdc40bd02888_jpg.rf.e6bd7a006252313807dc6d175a994b46.jpg,640,640,scratch,143,8,493,527
smallscratches_original_5-jpg_d7eabec7-d3d4-4a21-812a-d4bb2eb00b85_jpg.rf.244c15d2b707b574eb06ee319c57a2c7.jpg,640,640,scratch,296,104,431,610
smallscratches_original_5-jpg_d7eabec7-d3d4-4a21-812a-d4bb2eb00b85_jpg.rf.244c15d2b707b574eb06ee319c57a2c7.jpg,640,640,scratch,143,318,481,376
smallscratches_original_5-jpg_e5589c25-d1a1-4f36-a91f-fe2ce86ce03b_jpg.rf.121b991df741f1465b55c0cd74c01948.jpg,640,640,scratch,318,92,408,519
smallscratches_original_5-jpg_e5589c25-d1a1-4f36-a91f-fe2ce86ce03b_jpg.rf.121b991df741f1465b55c0cd74c01948.jpg,640,640,scratch,54,279,633,458
smallscratches_original_6-jpg_10194bab-955b-488e-8b11-c1164659d4a5_jpg.rf.105f1e24a7adfae831e11a9536226179.jpg,640,640,scratch,133,299,324,641
smallscratches_original_6-jpg_13db9c4c-0ac3-4906-a6fa-28508c0c88fd_jpg.rf.5b014413713f23de1f59c7e5e4963d84.jpg,640,640,scratch,317,313,441,538
smallscratches_original_6-jpg_47383b35-28cf-4cc8-84ca-30e48c4e0866_jpg.rf.92ef93348b6366c860a7334072f096ff.jpg,640,640,scratch,130,303,317,531
smallscratches_original_6-jpg_50300270-376f-47be-8381-cf50ff633756_jpg.rf.4d9bf71332523b14c60a18f31e557cf6.jpg,640,640,scratch,181,318,320,489
smallscratches_original_6-jpg_583b99d3-868a-4b40-a98c-a6f37fc79200_jpg.rf.be1097e8f6b2a0e71953a1139491fdec.jpg,640,640,scratch,127,309,323,532
smallscratches_original_6-jpg_5da67b6c-17f3-43a7-acfa-4ce863a8532c_jpg.rf.f6aca6809fe6e65712927d694cb42301.jpg,640,640,scratch,323,321,434,465
smallscratches_original_6-jpg_60074ad8-b213-4377-87fe-3b44725c7bd2_jpg.rf.b9f3a9d1e1497079097022b4f855ae2e.jpg,640,640,scratch,312,195,470,321
smallscratches_original_6-jpg_65fa41cc-9dcc-481b-b5f6-30acb9a92bd7_jpg.rf.1f4d529cbdd53a1ba44f48f490fbd976.jpg,640,640,scratch,292,155,516,329
smallscratches_original_6-jpg_7dbe0db9-774b-4a7a-b7a2-a36a42ee72a1_jpg.rf.8f69b3c9d539cf6ccc209ed641fdb30a.jpg,640,640,scratch,323,133,484,324
smallscratches_original_6-jpg_88381707-fffa-4f6d-a4cd-0c11ffcd1643_jpg.rf.87c544cccbe4997dd0f0627393d65b07.jpg,640,640,scratch,151,117,320,327
smallscratches_original_6-jpg_8b5df1d4-b553-4d90-95e1-05af5fcc300f_jpg.rf.68828c0657246b77c7146ea5130438b5.jpg,640,640,scratch,319,317,442,461
smallscratches_original_6-jpg_8dab0273-51b9-45c6-b388-491b44a7ced5_jpg.rf.765a9c7fbd73d2471a613b6bde679e53.jpg,640,640,scratch,184,306,329,462
smallscratches_original_6-jpg_8f7254d4-d533-42ae-bde3-78ec3f05265e_jpg.rf.f0cf595449f23923eb46af11e8cd18b9.jpg,640,640,scratch,317,318,434,548
smallscratches_original_6-jpg_98d7c163-d5a5-4389-b172-17c771b7af45_jpg.rf.bb5e10ebe2c6e45b9f86763a4f08123f.jpg,640,640,scratch,200,309,327,475
smallscratches_original_6-jpg_a3f9ddb5-80a1-4d43-a9b6-9c8aa2d07f7c_jpg.rf.afd8df7ce6c63d404cf748d3a41d6b9b.jpg,640,640,scratch,138,304,321,523
smallscratches_original_6-jpg_a4e9be6c-0b57-4b8c-a4d6-46c2cba2c912_jpg.rf.4032bec91d919c0f3ccd7c6fb19139a4.jpg,640,640,scratch,184,184,320,328
smallscratches_original_6-jpg_a4f30b2b-c7ac-4174-87e5-2aab4e52c772_jpg.rf.5910a9938408ab627f83756aa5bf2078.jpg,640,640,scratch,324,320,466,471
smallscratches_original_6-jpg_ac03eb33-6adc-4d29-8a35-6409e1fb29e0_jpg.rf.78a886782dbab345e332314c245f966f.jpg,640,640,scratch,329,170,453,338
smallscratches_original_6-jpg_acb62443-a499-439c-b5e2-fc0992deac9e_jpg.rf.96f162dfb7bfdfaa146e2911d4fc3760.jpg,640,640,scratch,193,313,324,474
smallscratches_original_6-jpg_b94f2a87-cd85-4d3a-a0d1-6e3479009f54_jpg.rf.66b4865caf2248dda9d86ba12d4ed54b.jpg,640,640,scratch,321,315,495,528
smallscratches_original_6-jpg_bcf80fbf-aa65-4987-8e5b-354b54b32b82_jpg.rf.d53d7a129f755d62b4580868d5a126ce.jpg,640,640,scratch,321,309,436,496
smallscratches_original_6-jpg_d8465b9a-4b3f-4f3d-b834-d05ef29d24fe_jpg.rf.7611e837547dd7789bd30d234e199762.jpg,640,640,scratch,167,169,321,333
smallscratches_original_6-jpg_d9678299-3e11-4bbf-b560-77670cd3b6b4_jpg.rf.2f346a48f15b78ac65d86fdc7d50bd87.jpg,640,640,scratch,318,315,438,459
smallscratches_original_6-jpg_f19b6a7b-f8cf-4dc2-8a79-b574c2b95be9_jpg.rf.04042cfd128ebbc6eed331bb6e0dd109.jpg,640,640,scratch,318,317,432,567
smallscratches_original_6-jpg_f5358ea1-8ae1-4eb2-933c-27be8ce9983a_jpg.rf.7d0e989e819c34fd5ca19063c856d221.jpg,640,640,scratch,324,310,493,505
smallscratches_original_7-jpg_0b53c2f3-8406-46e0-a4b7-6ef5a14815d4_jpg.rf.f044bfe18b2daf126867286cc8cd4336.jpg,640,640,scratch,35,244,610,402
smallscratches_original_7-jpg_0ec27cef-a94f-48e7-bbbd-cf224b5d5979_jpg.rf.19da0e95afb6655a9236c11371e876c8.jpg,640,640,scratch,7,253,641,381
smallscratches_original_7-jpg_25103b94-f2e0-465d-b603-1dd1d9a68255_jpg.rf.88021f08b7678e792cafb78152ff40a9.jpg,640,640,scratch,253,47,386,612
smallscratches_original_7-jpg_2b1da0f3-bcac-4766-9a7c-76ef8f5b4d8e_jpg.rf.fb1a9c12cc520eb1e947ab6198b435eb.jpg,640,640,scratch,1,239,638,411
smallscratches_original_7-jpg_2baa645e-58fb-4142-ac0c-39b5279cad86_jpg.rf.f14f4aa914984a65a1344e2161ac6177.jpg,640,640,scratch,10,253,622,365
smallscratches_original_7-jpg_38bc60dd-a9d5-4268-9887-1c9af55a0266_jpg.rf.a0e6fdcc99e81062b298d0002a538989.jpg,640,640,scratch,37,250,608,394
smallscratches_original_7-jpg_3a24dd9e-11ab-4081-aed3-2ad31beb10c2_jpg.rf.3bf9bcd7f11f03e681976d36dec4f3e2.jpg,640,640,scratch,38,251,589,397
smallscratches_original_7-jpg_586683c4-40d4-4452-9d51-b9a6dca1dac8_jpg.rf.2cc9a562a293c92cc41853fc636f064c.jpg,640,640,scratch,31,255,590,389
smallscratches_original_7-jpg_589029c4-1b6a-4d63-b8af-5e0f162c0388_jpg.rf.1dee882e3c682743d313c4c623c17d02.jpg,640,640,scratch,8,216,641,450
smallscratches_original_7-jpg_598e6c5c-9280-4ecf-af84-68ec51b967fb_jpg.rf.6433180cb693866f6fd9b82b078ba13f.jpg,640,640,scratch,247,7,391,638
smallscratches_original_7-jpg_668e438c-8c48-440d-a056-801c6ea74e14_jpg.rf.43249b6a67ab1c02f7c33f46ed644347.jpg,640,640,scratch,1,178,4,398
smallscratches_original_7-jpg_6fbf1cc2-44f6-4588-a14f-6900f0ed7118_jpg.rf.a56e5cbdb6cb30cf91ecba3ad99e89d0.jpg,640,640,scratch,7,234,641,401
smallscratches_original_7-jpg_835801f2-e885-48f3-ae0c-266551653608_jpg.rf.c12b033b2c26678084627e77ff2f3403.jpg,640,640,scratch,63,246,600,385
smallscratches_original_7-jpg_8d953c2e-b004-4872-8a40-ec96375bf707_jpg.rf.8c6f0034cf14026f838fbe6f93dafc0e.jpg,640,640,scratch,8,222,641,421
smallscratches_original_7-jpg_c7bada2a-cf64-479c-b7a6-9284d7541ac1_jpg.rf.1303bfbeb32abae212a163d74653996b.jpg,640,640,scratch,1,238,630,414
smallscratches_original_7-jpg_d0b33a4e-a93d-49fa-bb49-98280cc2f68e_jpg.rf.26bb4848f49d6d93738754d35ac50206.jpg,640,640,scratch,238,4,379,633
